config_id,fetchWidth,decodeWidth,MemDispatchWidth,MemIssueWidth,MemNumEntries,IntDispatchWidth,IntIssueWidth,IntNumEntries,FpDispatchWidth,FpIssueWidth,FpNumEntries,maxBrCount,numFetchBufferEntries,numRasEntries,numRobEntries,numIntPhysRegisters,numFpPhysRegisters,numLdqEntries,numStqEntries,numDCacheBanks,ICacheWay,ICacheFetchBytes,ICacheTLB,DCacheWay,DCacheMSHR,DCacheTLB,ipc_Dhrystone,ipc_median,ipc_mm,ipc_multiply,ipc_qsort,ipc_rsort,ipc_spmv,ipc_towers,ipc_vvadd,avg_ipc,power_w,area_um2,runtime_s
2743,4,3,3,2,16,3,3,32,3,1,32,20,24,24,96,112,112,32,32,2,2,8,8,2,2,8,1.6037945563109055,0.6779588336192109,1.096536184501193,1.088384861167364,0.542597234966392,0.9131373782835447,0.9144566195542851,0.987991824220746,1.0040144520272982,0.9809857716278823,0.349324,1170304.259887,8980
2744,4,3,3,2,64,3,1,32,3,3,16,12,24,16,96,112,112,16,16,2,4,8,8,4,4,8,1.2689641067593824,0.6218696735282548,1.5893314549180328,0.7812449526762929,0.540490070453641,1.2981154102735157,0.9606027747657575,0.9381368267831149,0.8784685634000703,0.9863582037286736,0.348251,1261901.928015,9080
2745,4,3,3,1,32,3,2,16,3,2,32,12,24,32,96,48,48,32,32,2,4,8,8,4,4,8,1.4861673333493017,0.6490147783251231,1.197712576006177,1.070085394451573,0.5425114898884592,1.2738952536824877,0.8365617433414043,0.8382831129416866,0.864201796821009,0.9731592754230246,0.31398899999999996,1105398.169911,5765
2746,8,2,2,2,64,2,2,64,2,1,32,8,40,16,96,64,64,8,8,2,4,16,16,4,4,16,1.4630960054078697,0.7258953168044077,0.9582255511370218,1.2151434457117019,0.5937297328458807,1.47522722377773,0.9113449922186173,0.8029485049833887,0.9006121714079942,1.0051358826994015,0.468779,1539766.457856,7600
2747,8,3,3,1,16,3,1,16,3,2,16,20,24,16,96,48,48,32,32,1,2,16,8,2,2,8,1.3451026867656197,0.6449551264617895,0.9284378273230585,0.7846922552804906,0.5660858731598282,0.8087287943476782,0.7609796925245584,0.8061288305190745,0.8311731472249917,0.8306982481785655,0.459262,1385732.876022,6820
2748,8,3,3,2,32,3,2,32,3,3,16,20,24,32,96,48,48,8,8,2,8,16,8,8,2,8,1.4220622951571131,0.7430675231082563,1.1074966532797859,1.1527095943949288,0.5988419420486482,1.4106119019375247,0.8796496677444815,0.8175475687103594,0.7796134663341646,0.9901778458572514,0.502702,1791518.188278,7741
2749,8,5,5,1,16,5,1,16,5,3,16,8,20,24,130,112,112,16,16,2,4,16,32,4,8,32,1.3105910185459,0.667652027027027,1.9942948975492165,0.7843359818388195,0.5696290628860088,1.2965624290149163,1.0927319881080397,0.8382831129416866,0.8856232294617564,1.0488559719303745,0.48147199999999996,1601551.927232,7608
2750,4,1,1,1,16,1,1,16,1,1,64,20,24,24,130,96,96,24,24,2,2,8,8,2,4,8,0.9911184946167854,0.5568208499647804,0.8670695919508105,0.7760557053009883,0.48842264174804473,0.8183877612468158,0.7742643928019183,0.7337760910815939,0.6602428722280888,0.7406842667710918,0.329072,988388.303556,4685
2751,8,5,5,1,64,5,2,16,5,5,16,12,40,32,130,112,112,24,24,1,8,16,32,8,2,32,1.9422757865080607,0.7260064288994337,2.040029590662502,1.2465852275655893,0.6010699608491599,1.8098866951338097,1.3625428875655639,0.8684033236020661,1.0287947346770876,1.2917327372736969,0.53851,1946228.88035,15161
2752,4,1,1,1,64,1,1,16,1,1,32,20,24,32,130,48,48,24,24,1,8,8,16,8,8,16,0.9912293314162473,0.5593820025946455,0.9634704968944099,0.7745396317053643,0.4898183230552165,0.9887462035037474,0.7649390041401909,0.7194418604651163,0.6714093959731544,0.7692195833053436,0.34668099999999996,1215804.818814,5054
2753,4,3,3,2,16,3,3,64,3,3,32,12,24,16,96,64,64,16,16,2,2,8,32,2,8,32,1.6299156749940893,0.6611374407582938,1.2007256894049347,1.092268087796947,0.5480033344270727,0.976900608148968,0.9409553897271093,0.9910302409021015,0.9869771112865036,1.0031015086051134,0.336331,1156901.053489,8711
2754,8,4,4,1,16,4,1,64,4,3,64,20,40,16,64,112,112,24,24,1,8,16,32,8,8,32,1.29647842197643,0.6668072543230704,2.3308602554470323,0.7861461448446236,0.570344082845698,1.4221161033136782,1.1373736708694078,0.8215423836838751,0.8821869488536155,1.1015394740174922,0.554941,1923027.408806,14582
2755,8,3,3,2,64,3,3,16,3,1,64,20,24,24,96,112,112,16,16,2,2,16,32,2,2,32,1.9047316933404281,0.7256731946144431,1.2079723547162464,1.43047258531969,0.5993327223087033,0.9647372335151214,1.1231389376503478,1.0088703365510043,1.0610946117946543,1.1140026299789598,0.516201,1611796.839839,14315
2756,4,2,2,1,16,2,2,32,2,1,16,12,8,16,96,48,48,32,32,2,4,8,16,4,8,16,1.4281067063580355,0.6694424841213832,1.1258845944474687,1.094442936012309,0.5482999414384838,1.2747772227474745,0.838429431178412,0.8489571899012075,0.9032141567352835,0.9701727403266731,0.315309,1067312.189514,5119
2757,8,2,2,2,32,2,1,64,2,2,64,16,24,24,96,112,112,8,8,2,8,16,8,8,2,8,1.1172212618841832,0.6555632342778162,1.2196668140940587,0.7782282717121988,0.5713565841300368,1.3843821750800376,0.9174190122145512,0.7707793502092884,0.8809439943642128,0.9217289664407092,0.530651,1867260.103084,8351
2758,8,1,1,1,16,1,1,32,1,1,16,12,24,24,130,96,96,8,8,2,8,16,32,8,4,32,0.9367790639154504,0.5581313250176512,0.8898888490498387,0.7755579784504875,0.4969900472504273,0.9905478651711391,0.7330009547045719,0.6796133567662566,0.6674673071790765,0.7475529719449887,0.481029,1647721.344951,5191
2759,8,1,1,1,32,1,1,64,1,1,32,8,40,24,32,64,64,16,16,2,2,16,16,2,4,16,0.9910762775937896,0.5485773768216516,0.8625495238757211,0.7765540714102235,0.4961759734706905,0.8138369921152814,0.7728269136133852,0.7226686600635396,0.6640998406797664,0.7387072921826721,0.441197,1312537.733324,5235
2760,4,4,4,2,16,4,4,32,4,4,16,8,40,16,32,112,112,24,24,2,2,8,32,2,8,32,1.5600553157608013,0.6703886925795053,1.0970208628005658,1.0919228859090704,0.5494822580573451,0.9578674154915002,0.8658930853863311,0.9847211611917495,0.9293942772203642,0.9674162171552481,0.326954,1228620.989137,8662
2761,4,2,2,2,16,2,1,64,2,2,64,20,24,16,64,48,48,24,24,2,4,8,16,4,4,16,1.3628995057660627,0.6244897959183674,1.197134863978391,0.7785790168367511,0.537056269907832,1.258845670344858,0.8391829200165165,0.9222513713331744,0.7959898154042011,0.9240476921673504,0.337702,1175753.904717,6826
2762,8,3,3,1,16,3,3,64,3,1,64,12,24,16,96,48,48,32,32,2,2,16,32,2,4,32,1.6361191196118416,0.7154925328103786,0.8864245151612558,1.258128283826666,0.5903322108380502,0.8873900718775749,0.8006024794345962,0.8323288850624193,0.8853097345132743,0.9435697592373398,0.472797,1474553.022587,8448
2763,8,3,3,2,64,3,1,32,3,2,64,20,24,32,96,48,48,24,24,2,2,16,16,2,2,16,1.3317068982786497,0.6619678995115144,0.9179303202899622,0.7797336944256376,0.5679876465478811,0.7982407070735323,0.7650406324040655,0.8920415224913495,0.7590288315629742,0.8304086836206185,0.487811,1532761.913919,10488
2764,4,1,1,1,32,1,1,64,1,1,64,20,8,24,128,48,48,24,24,1,2,8,16,2,4,16,0.9912662825251094,0.5555165144061841,0.8199478013809508,0.7735981831558072,0.48849600196048204,0.7677446545223032,0.7077452526783702,0.7293474160694078,0.659372528341682,0.7214482927822552,0.326167,963908.574343,5106
2765,4,3,3,2,32,3,1,16,3,1,16,16,24,16,96,96,96,32,32,2,4,8,16,4,4,16,1.2843126431705902,0.6201621338912134,1.403789592760181,0.7781281168559571,0.5391531575549234,1.3024400261648692,0.9601489550911516,0.9313583815028902,0.8803238296374516,0.9666463151810254,0.339371,1179751.944809,6702
2766,4,4,4,2,16,4,4,16,4,1,16,20,32,24,32,48,48,8,8,2,2,8,32,2,4,32,1.4026555341210514,0.6567432844087511,0.7995554266937277,1.0748411181725257,0.5473238089333321,0.8244597873815577,0.7714636597074913,0.8254002134471718,0.7537673297166968,0.8506900180647006,0.287248,956361.368898,5458
2767,4,1,1,1,32,1,1,64,1,1,64,8,40,32,96,48,48,24,24,2,2,8,32,2,4,32,0.9912557247843221,0.5542182752979669,0.8177325294059504,0.7736229287953426,0.48840720030034185,0.7714837942313411,0.7047712298308957,0.7285229841748304,0.6656907106734097,0.7217450419438223,0.307515,939039.15549,4830
2768,8,2,2,1,64,2,2,64,2,2,64,8,40,16,130,64,64,16,16,1,2,16,16,2,8,16,1.6972244510905246,0.6993512238277794,1.2172143207454635,1.2287252959406594,0.5832255811539079,0.9800876851576272,1.0515263109839608,0.8511996478098173,0.9854215918045706,1.0326640120571458,0.476208,1461564.279723,7769
2769,4,3,3,2,32,3,3,64,3,1,32,20,24,16,96,112,112,16,16,2,4,8,16,4,8,16,1.6306867460380037,0.6697260660830274,1.4116141508360824,1.0907901858199531,0.5522074626132104,1.6574584031051272,1.0149227424945655,1.006507027589797,1.0412156536219817,1.1194587153557498,0.379656,1332256.463095,10115
2770,4,1,1,1,32,1,1,64,1,1,32,16,20,16,32,96,96,32,32,1,8,8,16,8,4,16,0.9913401930082444,0.5702777443789828,0.9634704968944099,0.7762798908682395,0.4904617338333631,0.9908459139330745,0.811299488094679,0.721051650195786,0.6664002131628031,0.7757141471521759,0.344483,1232634.195847,5000
2771,4,3,3,2,32,3,1,32,3,2,16,20,24,32,96,96,96,8,8,2,2,8,32,2,2,32,1.1832785572161442,0.6158940397350994,1.0309462490653818,0.7801109605831882,0.5355319831179749,0.8197236902573529,0.8275647320893914,0.7887007954313685,0.8656974731741087,0.8274942756300011,0.333522,1079790.397841,6595
2772,4,3,3,2,16,3,2,64,3,3,64,8,24,32,96,112,112,24,24,2,8,8,32,8,2,32,1.5399723672344896,0.6561981184283343,1.6171890271714342,1.070606463036742,0.549875866487511,1.8535151810358825,1.0942894245082824,0.9829689883070666,1.0386212624584719,1.1559151887409127,0.37883,1528788.142208,10557
2773,8,5,5,2,16,5,2,16,5,3,64,8,20,16,130,64,64,16,16,2,4,16,32,4,2,32,1.9294510324239158,0.7330757341576507,1.9465882352941177,1.2541485169052065,0.6065866647034283,1.7399481786313062,1.132192947961725,1.0211249009770267,1.069260367678495,1.2702640643036525,0.464493,1586166.824139,9202
2774,4,2,2,2,64,2,2,16,2,2,16,8,16,32,96,96,96,32,32,2,2,8,16,2,8,16,1.4599287831965992,0.6580188679245284,1.1858665010272826,1.0765635432895615,0.5423638813188163,0.9528253067356648,0.9237473931875301,0.976268619035597,0.9259533506108849,0.9668373607029405,0.335188,1124655.592236,7231
2775,8,5,5,2,32,5,5,32,5,2,16,12,40,32,130,64,64,24,24,2,2,16,8,2,4,8,2.0421512265765567,0.7642603931679021,1.3111627661260499,1.4955785047306906,0.6076454102954915,1.0181527374780004,1.1014058465363894,1.076858813700919,0.9940381558028617,1.1568059838238736,0.46699799999999997,1548643.019073,9652
2776,8,3,3,1,64,3,3,64,3,2,16,8,24,24,96,112,112,32,32,1,4,16,8,4,4,8,1.923449722546578,0.7281240405280933,2.0025012102630306,1.4705703514532409,0.5995682336389657,1.7960290323257326,1.2395063500035877,0.8838857142857143,1.0208163265306123,1.2960501090639507,0.513051,1684275.27812,12673
2777,8,5,5,1,16,5,1,16,5,3,16,8,40,24,130,112,112,8,8,1,2,16,16,2,8,16,1.1791035321542593,0.6623376623376623,1.1430479436282412,0.7832690999773294,0.5677762872578926,0.8575957450005258,0.8593031064242544,0.7564553990610329,0.8603371173030616,0.8521362103493622,0.46154700000000004,1456717.981589,7489
2778,4,4,4,1,16,4,1,64,4,3,64,12,32,16,96,112,112,8,8,1,2,8,32,2,8,32,1.19255016529561,0.6292119925709737,1.0754398128087357,0.7817500080809386,0.5346192445451872,0.8619471164736262,0.8370887241362601,0.7400956937799043,0.866897746967071,0.8355111671842563,0.35328899999999996,1148333.481096,9733
2779,8,2,2,1,32,2,2,16,2,2,64,16,20,32,64,112,112,8,8,2,4,16,32,4,2,32,1.4387923104868943,0.7023545091070635,1.2426275471887047,1.2307261716960969,0.5844501612582875,1.4770978538403148,0.9084455195624737,0.7840632603406326,0.9984031936127744,1.040773391899249,0.47956299999999996,1565847.011381,6475
2780,8,5,5,2,64,5,1,16,5,2,32,20,20,16,130,48,48,32,32,2,4,16,16,4,2,16,1.2013553633664644,0.6741046048891416,1.0228733926805142,0.7851762872540744,0.5676954382805933,1.0730345527691092,0.7922131523433917,0.8840877914951989,0.7458991947509693,0.8607155308699398,0.49344499999999997,1648426.111141,11435
2781,8,5,5,2,32,5,1,16,5,2,16,16,40,24,130,64,64,16,16,2,4,16,8,4,2,8,1.344568287379819,0.6660581379019801,1.8166447079490557,0.7826101025790376,0.5752981482688315,1.299741170576939,1.0382546503591068,0.9548148148148148,0.8809439943642128,1.0398815571326443,0.467342,1551851.816227,7716
2782,4,2,2,2,32,2,2,32,2,2,32,12,24,32,130,112,112,16,16,2,2,8,32,2,8,32,1.4768286006712208,0.6406862082939349,1.150519191544595,1.0834117278143618,0.5431337563942553,0.9390516092590663,0.9217757857104744,0.961701069385725,0.9259533506108849,0.960340144409391,0.33898500000000004,1120273.760234,6780
2783,4,2,2,1,64,2,1,64,2,1,32,8,24,32,64,112,112,32,32,1,8,8,16,8,4,16,1.2727036525496738,0.6305503855357618,1.360243341006248,0.7839292081293961,0.5343187694010428,1.356569065500523,0.9958207234471826,0.8357467041279447,0.8834334157541505,0.9614794739391025,0.351314,1283828.812801,5999
2784,8,4,4,2,32,4,1,16,4,2,16,8,20,16,64,96,96,16,16,2,8,16,16,8,2,16,1.3138380095288513,0.6736259054111632,2.148273175798494,0.7786040821582642,0.5756679460426293,1.395392613840086,1.1487946799667499,0.958364312267658,0.8865650478553704,1.0976806414299185,0.47744,1736699.518848,6640
2785,4,3,3,1,64,3,1,32,3,2,16,8,24,16,96,48,48,8,8,1,4,8,8,4,4,8,1.2943778032752686,0.6291285316354954,1.0672543539023867,0.7793819084141664,0.5354275787074945,1.193730088464729,0.7861384786912102,0.7443695861405197,0.838980207983898,0.8743098374683522,0.29985700000000004,1017743.717733,5933
2786,8,4,4,2,64,4,1,64,4,1,16,16,40,16,32,64,64,24,24,2,2,16,32,2,4,32,1.3027666766984651,0.6638208537438768,1.1392701400045904,0.7815226523621793,0.5673384135145061,0.9023967368964682,0.8852165001281066,0.9477941176470588,0.8684027777777777,0.8953920965303364,0.467355,1478497.308605,9394
2787,4,3,3,2,64,3,2,32,3,2,16,8,24,32,96,64,64,8,8,2,4,8,8,4,2,8,1.388312511653925,0.6720986254782485,1.350546879251238,1.0688085557716105,0.5503607053794086,1.5462836709077938,0.9286635845607999,0.8289389067524116,1.0503989920201595,1.0427124924195106,0.31027499999999997,1112708.018211,6908
2788,4,2,2,2,64,2,1,16,2,2,64,12,20,32,128,64,64,16,16,2,4,8,8,4,2,8,1.2699597461963568,0.6357056694813028,1.5609433962264152,0.778553953129024,0.5365503169228097,1.2909906513872136,0.9391649450907905,0.9081728511038046,0.8674991328477281,0.9763934069317162,0.323569,1134013.498499,6117
2789,4,4,4,2,64,4,1,32,4,4,32,12,32,32,96,96,96,24,24,2,2,8,32,2,4,32,1.2667360813376616,0.6154944199325201,1.1884786668582101,0.7810935632852114,0.5340578614177992,0.9060350483608118,0.9052322687138104,0.9139683290002364,0.8630089717046239,0.8860116900678761,0.341555,1210596.438881,9357
2790,8,5,5,2,32,5,2,64,5,5,16,12,40,32,130,64,64,16,16,2,8,16,16,8,8,16,1.9688600712918205,0.765741039715854,1.9749343518739555,1.2397477957760918,0.6120630738602034,2.0474812573983954,1.2478780655181132,1.03979564399032,1.095968448729185,1.3324966386837709,0.538528,1992730.844798,14106
2791,4,2,2,2,16,2,1,32,2,1,16,12,20,16,32,96,96,24,24,2,4,8,8,4,4,8,1.2677713982141763,0.6347698072805139,1.3820581356498496,0.7812197170359843,0.5366504991380695,1.284936029715229,0.9432931990061976,0.9246771879483501,0.8544584899214213,0.9566482737677546,0.306528,1067212.844797,5049
2792,8,2,2,2,16,2,2,32,2,2,64,20,40,24,32,96,96,8,8,2,4,16,32,4,2,32,1.4631305072355545,0.7209302325581395,1.2255691076983852,1.218203797914673,0.5922076553006345,1.4868453042511809,0.9061106740099659,0.8054571964174131,0.893533404787424,1.0346653200192635,0.478558,1581508.351604,7274
2793,8,4,4,1,32,4,4,64,4,2,32,16,16,32,32,64,64,32,32,1,8,16,32,8,4,32,1.9407367246718312,0.7161407217273139,1.8313902007083824,1.491796200345423,0.6012980631224548,1.8026085858054193,1.0833777554796025,0.8454306952339309,1.0141930251419302,1.2585524413595877,0.49937099999999995,1794316.898379,9622
2794,8,2,2,1,64,2,1,16,2,2,64,8,16,24,32,112,112,32,32,1,8,16,32,8,8,32,1.2959458612695032,0.6339214113873296,1.7899177845088705,0.7817500080809386,0.5638904604602778,1.3586248482588446,1.0279372824372972,0.8317917831791783,0.8769284712482468,1.0178564345367207,0.505591,1732618.900114,7362
2795,8,3,3,2,16,3,2,32,3,3,64,16,24,16,96,64,64,8,8,2,2,16,32,2,2,32,1.5261216056670601,0.7163570457634798,1.05241063477929,1.2238753099539497,0.6033381825992716,0.8772701889924331,0.9035278119197678,0.8222411226876462,0.9996003197442046,0.9694158024563448,0.467743,1493654.537805,8772
2796,4,3,3,2,32,3,2,32,3,1,32,20,24,24,96,48,48,24,24,2,8,8,16,8,4,16,1.4006501422186104,0.670104549307714,1.0742295706371192,1.070464303102731,0.5480130541587961,1.4065680419907838,0.8949386105786665,0.949656188605108,0.7805867665418227,0.9772456919045945,0.35247300000000004,1367437.752263,6785
2797,8,5,5,2,64,5,3,16,5,1,16,16,40,16,130,64,64,32,32,2,4,16,16,4,2,16,2.022865340100199,0.762417617746343,1.4797877414738851,1.4594774002775934,0.6095123960013217,1.7576830695325492,1.161891310196395,1.0798659592292656,1.0451316339323025,1.2642924964988729,0.512347,1668153.846391,15348
2798,4,2,2,1,16,2,1,64,2,2,64,12,20,16,64,112,112,8,8,1,8,8,16,8,8,16,1.2227660007751582,0.6273809523809524,1.2177518276826456,0.7829394626092586,0.5378766777501175,1.3548517264297244,0.8957739175525019,0.729622641509434,0.8803238296374516,0.9165874484808049,0.35004199999999996,1298446.827926,6069
2799,8,1,1,1,64,1,1,16,1,1,32,20,20,32,96,64,64,32,32,2,8,16,16,8,4,16,0.9916200968510104,0.5655854996422609,0.9641816557243308,0.7765042059975599,0.49848947472441485,0.9916435024322446,0.8168041797678433,0.7279743975903614,0.6681806037937483,0.7778870685026418,0.503291,1718687.243846,5981
2800,8,5,5,1,16,5,5,64,5,3,64,8,20,32,130,96,96,16,16,1,2,16,8,2,4,8,1.996674676049086,0.72913143735588,1.5244149622259076,1.4748749847542384,0.6030437879985557,1.0424563048282327,1.1634563577586208,0.8538308677412232,1.017493897477624,1.1561530306877077,0.485557,1641446.915386,13339
2801,4,3,3,1,16,3,3,32,3,3,64,16,24,24,96,64,64,16,16,2,2,8,8,2,8,8,1.5907055445409175,0.6595744680851063,1.1624824355971897,1.0961791234192992,0.5453169606021965,0.9641342965085835,0.939829171427017,0.8527012127894157,1.0092816787732042,0.9800227657492145,0.34452,1131375.889111,10676
2802,4,2,2,2,16,2,1,64,2,2,16,8,8,24,128,64,64,24,24,2,2,8,16,2,8,16,1.3739048279832597,0.6182221063607924,1.1616662766206411,0.7777027461573092,0.536890622692164,0.9070813336299781,0.8956578094620868,0.9251196172248803,0.8636049723756906,0.8955389236118668,0.320546,1040953.559139,6097
2803,8,5,5,2,32,5,2,16,5,1,32,12,20,16,130,64,64,24,24,2,4,16,8,4,8,8,1.977876952502391,0.753814367450731,1.4677982139688923,1.242933497790112,0.6084591222835987,1.7512297890183164,1.1450634673383489,1.0792631872732348,1.0351821192052981,1.2290689685367693,0.478039,1572285.488027,8227
2804,4,2,2,2,32,2,1,16,2,2,16,20,40,16,32,64,64,16,16,2,4,8,8,4,8,8,1.2754856614246068,0.6273809523809524,1.5621223564954683,0.7816994731568571,0.5366971082652632,1.2817524476780742,0.9358578471206458,0.9111687087653157,0.8757002801120448,0.97642942615547,0.317238,1101313.148482,5259
2805,8,1,1,1,64,1,1,16,1,1,64,8,32,32,64,48,48,32,32,2,8,16,32,8,2,32,0.9917257620237518,0.5687732342007435,0.9641816557243308,0.7773028218808253,0.4958872999823455,0.9892317202095886,0.7663472628870552,0.729622641509434,0.6644527098831031,0.7719472342556863,0.477817,1653721.375399,5464
2806,8,4,4,1,64,4,3,64,4,4,64,16,32,32,64,112,112,8,8,1,8,16,8,8,4,8,1.7474792992733623,0.7141996687245896,1.499818709209572,1.4601823341182154,0.5988303356849368,1.7542078573989652,1.102988124122079,0.7988019004337946,1.0203998368013056,1.1885453406407578,0.543068,1983061.535799,15323
2807,8,4,4,1,64,4,1,32,4,2,16,12,24,16,64,48,48,32,32,2,4,16,8,4,4,8,1.3176325681156957,0.6506172839506172,1.0979429329794292,0.7834720917425249,0.5642251257749655,1.178952803883094,0.8150122664653708,0.7984720214742927,0.8544584899214213,0.8956428427008236,0.465892,1526493.560337,7686
2808,8,5,5,2,32,5,1,16,5,4,64,16,40,16,130,48,48,16,16,2,8,16,16,8,2,16,1.218348071397247,0.6502604880723882,1.0707998964535335,0.7860439417576703,0.5690992144258309,1.1462644005167786,0.8601374228241386,0.8879448909299655,0.7517282837391043,0.8822918455685174,0.505359,1878421.294248,10683
2809,4,1,1,1,64,1,1,32,1,1,64,12,24,24,128,48,48,16,16,2,4,8,32,4,2,32,0.9912346099774209,0.566802103250478,0.9633583045452782,0.7766039432277952,0.49105024971889244,0.9578459834538773,0.7314181679615556,0.7240217187792548,0.6697911087305838,0.7635695766272375,0.30911099999999997,1022273.128095,4530
2810,8,5,5,1,32,5,5,16,5,3,64,16,40,16,130,48,48,32,32,1,8,16,32,8,2,32,1.4807525555864922,0.7157084653689453,1.0374968648106346,1.245173248210884,0.5961813980636852,1.2977907461442268,0.8908083021786773,0.8300064391500322,0.8532923916751962,0.994134490132086,0.514225,1838032.177972,12226
2811,8,5,5,2,32,5,3,16,5,3,32,16,20,24,130,96,96,16,16,2,4,16,16,4,4,16,1.9977461523601006,0.7412095639943741,2.3319552757681103,1.4557000120380401,0.614696329896497,2.0443523835675315,1.268029507835725,1.0638239339752407,1.1027336860670194,1.4022496495002932,0.501871,1729583.213513,9935
2812,8,2,2,2,16,2,1,32,2,2,32,8,24,24,64,112,112,16,16,2,4,16,32,4,4,32,1.2765703547743312,0.6575627339525856,1.7427849167895513,0.7765042059975599,0.5697918875805663,1.4232981464549912,1.069229102837867,0.9313583815028902,0.8800140745953554,1.0363459782761886,0.47438400000000003,1557661.379773,6636
